Episode;Total Reward;Epsilon;Elapsed time [s]
1;-154.545;0.995;0.09
2;-203.666;0.99;0.24
3;-230.778;0.985;0.21
4;-153.313;0.98;0.14
5;-109.412;0.975;0.15
6;-48.291;0.97;0.23
7;-239.596;0.966;0.37
8;-218.273;0.961;0.2
9;-173.046;0.956;0.22
10;-157.456;0.951;0.2
