Episode;Total Reward;Epsilon;Elapsed time [s]
557;29.214;0.061;22.08
558;-101.083;0.061;13.2
559;-43.733;0.061;22.2
560;241.481;0.06;20.3
561;169.482;0.06;13.33
562;-12.206;0.06;21.85
563;253.189;0.059;13.66
564;267.113;0.059;5.54
565;-23.268;0.059;22.02
566;-66.89;0.059;21.55
567;149.896;0.058;21.24
568;-226.314;0.058;16.56
569;-4.892;0.058;21.64
570;-18.194;0.057;22.58
571;-33.633;0.057;22.02
572;-3.349;0.057;22.3
573;-69.59;0.057;21.48
574;131.463;0.056;17.97
575;-86.236;0.056;21.5
576;-156.622;0.056;9.78
577;221.972;0.055;14.68
578;244.077;0.055;5.27
579;27.597;0.055;22.28
580;244.092;0.055;7.27
581;36.898;0.054;21.97
582;255.064;0.054;10.67
583;-49.21;0.054;22.37
584;-36.383;0.054;22.23
585;78.124;0.053;21.77
586;265.531;0.053;12.32
587;268.806;0.053;12.66
588;105.845;0.052;21.99
589;208.51;0.052;10.33
590;155.259;0.052;16.99
591;193.086;0.052;17.05
592;269.04;0.051;5.26
593;-31.379;0.051;23.24
594;265.927;0.051;4.93
595;143.732;0.051;21.69
596;225.629;0.05;9.72
597;287.242;0.05;7.52
598;-46.707;0.05;21.71
599;-48.462;0.05;21.69
600;137.796;0.049;20.37
601;197.159;0.049;21.52
602;75.041;0.049;21.54
603;227.674;0.049;5.98
604;-37.003;0.048;21.81
605;122.466;0.048;19.22
606;-8.456;0.048;21.84
607;-64.263;0.048;22.06
608;258.262;0.047;7.57
609;226.155;0.047;14.94
610;264.131;0.047;8.62
611;258.121;0.047;6.01
612;44.602;0.047;22.36
613;-155.205;0.046;19.5
614;228.703;0.046;14.91
615;118.518;0.046;21.63
616;283.065;0.046;4.63
617;-19.785;0.045;21.69
618;-67.586;0.045;21.86
619;177.545;0.045;9.51
620;234.302;0.045;17.94
621;263.152;0.044;8.17
622;-27.955;0.044;22.27
623;277.416;0.044;6.21
624;-81.221;0.044;21.79
625;256.301;0.044;12.57
626;196.133;0.043;12.75
627;42.811;0.043;21.82
628;215.836;0.043;14.97
629;201.96;0.043;17.55
630;261.229;0.043;5.39
631;-43.681;0.042;22.51
632;290.531;0.042;6.8
633;96.589;0.042;21.37
634;248.11;0.042;20.69
635;65.128;0.041;21.95
636;20.471;0.041;3.85
637;141.978;0.041;20.88
638;272.452;0.041;5.38
639;84.959;0.041;21.53
640;156.969;0.04;21.28
641;280.857;0.04;5.24
642;-295.102;0.04;20.13
643;145.221;0.04;21.15
644;65.973;0.04;22.47
645;236.459;0.039;13.94
646;111.219;0.039;21.36
647;234.785;0.039;16.15
648;-30.945;0.039;21.57
649;97.45;0.039;21.38
650;269.432;0.038;6.13
651;66.691;0.038;21.4
652;183.108;0.038;14.47
653;267.16;0.038;18.58
654;-103.066;0.038;22.49
655;197.7;0.038;21.35
656;31.411;0.037;3.65
657;265.388;0.037;6.89
658;256.784;0.037;7.85
659;278.388;0.037;10.11
660;243.483;0.037;6.0
661;-64.609;0.036;21.73
662;272.16;0.036;5.79
663;108.827;0.036;21.56
664;295.022;0.036;7.79
665;270.293;0.036;12.27
666;45.472;0.035;22.57
667;78.044;0.035;22.27
668;243.645;0.035;5.37
669;113.178;0.035;21.86
670;-98.78;0.035;21.74
671;295.349;0.035;4.78
672;257.885;0.034;6.55
673;299.709;0.034;4.16
674;273.084;0.034;7.33
675;241.726;0.034;6.04
676;245.271;0.034;4.48
677;-73.23;0.034;21.58
678;271.145;0.033;6.43
679;264.642;0.033;5.11
680;236.345;0.033;5.52
681;88.392;0.033;21.84
682;242.77;0.033;6.24
683;56.163;0.033;21.58
684;251.23;0.032;4.94
685;-171.172;0.032;13.49
686;266.473;0.032;5.06
687;261.776;0.032;5.27
688;-69.855;0.032;21.72
689;276.75;0.032;9.03
690;250.582;0.031;13.74
691;278.49;0.031;5.15
692;-86.25;0.031;21.77
693;274.44;0.031;8.57
694;286.31;0.031;6.5
695;242.078;0.031;9.93
696;203.991;0.031;11.09
697;282.651;0.03;5.15
698;278.401;0.03;7.83
699;238.985;0.03;7.17
700;254.942;0.03;10.69
701;285.806;0.03;3.48
702;235.545;0.03;4.99
703;257.473;0.029;4.24
704;236.104;0.029;4.23
705;272.694;0.029;4.4
706;281.438;0.029;3.41
707;-153.517;0.029;4.89
708;252.572;0.029;4.46
709;-118.071;0.029;19.45
710;256.428;0.028;4.54
711;263.268;0.028;4.5
712;254.033;0.028;4.08
713;239.737;0.028;7.12
714;287.543;0.028;6.49
715;254.879;0.028;10.94
716;234.941;0.028;10.23
717;60.18;0.027;21.7
718;147.969;0.027;22.25
719;277.821;0.027;4.59
720;235.287;0.027;7.74
721;253.753;0.027;5.05
722;306.424;0.027;4.74
723;256.649;0.027;4.17
724;275.252;0.027;6.74
725;238.506;0.026;10.99
726;284.358;0.026;6.59
727;259.803;0.026;4.09
728;268.211;0.026;9.26
729;-77.493;0.026;22.02
730;233.019;0.026;16.29
731;231.951;0.026;16.62
732;276.223;0.025;4.38
733;288.087;0.025;4.28
734;242.287;0.025;20.08
735;243.076;0.025;6.1
736;210.358;0.025;8.59
737;300.599;0.025;8.29
738;263.719;0.025;7.11
739;254.452;0.025;8.32
740;260.902;0.024;4.57
741;237.951;0.024;4.75
742;251.395;0.024;9.13
743;256.295;0.024;4.6
744;249.668;0.024;17.94
745;211.274;0.024;14.36
746;278.779;0.024;7.18
747;237.067;0.024;7.78
748;257.574;0.024;4.31
749;175.826;0.023;13.77
750;242.427;0.023;5.65
751;278.9;0.023;4.44
752;288.681;0.023;4.59
753;266.693;0.023;4.1
754;255.157;0.023;6.63
755;270.232;0.023;3.79
756;289.878;0.023;4.35
757;264.421;0.022;4.26
758;35.331;0.022;2.58
759;-124.426;0.022;19.48
760;99.976;0.022;21.94
761;-29.995;0.022;3.58
762;-159.62;0.022;15.3
763;17.565;0.022;4.58
764;262.273;0.022;6.99
765;278.193;0.022;6.05
766;294.099;0.022;4.21
767;242.332;0.021;4.19
768;248.971;0.021;9.13
769;252.76;0.021;3.85
770;241.626;0.021;4.28
771;212.925;0.021;13.84
772;272.175;0.021;11.16
773;163.643;0.021;18.39
774;115.481;0.021;21.65
775;173.845;0.021;11.79
776;298.158;0.02;5.22
777;243.645;0.02;14.19
778;185.376;0.02;10.8
779;311.53;0.02;4.38
780;223.614;0.02;9.4
781;263.298;0.02;4.53
782;261.359;0.02;6.45
783;277.124;0.02;4.28
784;104.666;0.02;22.0
785;243.922;0.02;8.54
786;259.939;0.019;4.16
787;231.718;0.019;6.26
788;265.805;0.019;5.77
789;262.39;0.019;6.52
790;91.372;0.019;22.23
791;246.362;0.019;4.5
792;251.14;0.019;4.34
793;248.748;0.019;6.05
794;256.054;0.019;5.95
795;297.47;0.019;8.47
796;244.765;0.019;4.27
797;279.186;0.018;5.33
798;280.992;0.018;4.45
799;277.499;0.018;6.32
800;259.836;0.018;3.75
801;291.22;0.018;4.55
802;-128.699;0.018;14.45
803;283.306;0.018;6.52
804;287.283;0.018;3.73
805;259.248;0.018;6.99
806;248.504;0.018;8.71
807;288.27;0.018;4.96
808;246.375;0.017;4.38
809;273.807;0.017;4.37
810;234.08;0.017;8.76
811;255.602;0.017;5.01
812;280.948;0.017;7.15
813;251.517;0.017;9.78
814;265.863;0.017;5.55
815;252.886;0.017;5.29
816;134.141;0.017;22.09
817;243.842;0.017;4.77
818;242.871;0.017;14.82
819;291.67;0.016;5.85
820;238.965;0.016;12.48
821;272.64;0.016;6.31
822;239.641;0.016;8.62
823;258.096;0.016;3.99
824;265.479;0.016;5.27
825;250.026;0.016;12.25
826;261.055;0.016;4.38
827;258.162;0.016;13.63
828;145.848;0.016;21.76
829;88.016;0.016;21.83
830;245.412;0.016;9.05
831;264.114;0.016;7.1
832;258.351;0.015;7.03
833;240.962;0.015;12.88
834;266.507;0.015;3.99
835;243.162;0.015;5.24
836;277.084;0.015;5.75
837;255.034;0.015;4.55
838;246.223;0.015;4.99
839;226.419;0.015;7.73
840;269.657;0.015;3.9
841;237.574;0.015;5.14
842;-58.185;0.015;1.71
843;289.593;0.015;3.82
844;282.037;0.015;4.97
845;215.129;0.014;6.39
846;291.074;0.014;5.25
847;293.357;0.014;3.99
848;262.325;0.014;4.82
849;228.034;0.014;7.48
850;265.334;0.014;7.19
851;77.013;0.014;22.34
852;248.124;0.014;4.04
853;248.337;0.014;6.68
854;274.76;0.014;5.99
855;286.267;0.014;6.6
856;308.05;0.014;5.38
857;240.334;0.014;6.46
858;272.791;0.014;6.41
859;275.543;0.013;7.15
860;41.52;0.013;4.83
861;265.101;0.013;5.96
862;99.119;0.013;22.12
863;261.964;0.013;5.51
864;290.593;0.013;4.48
865;279.596;0.013;3.78
866;266.569;0.013;4.32
867;255.376;0.013;4.93
868;244.989;0.013;16.33
869;261.523;0.013;4.21
870;220.348;0.013;13.85
871;221.824;0.013;4.57
872;237.341;0.013;5.32
873;288.75;0.013;4.68
874;207.548;0.013;3.89
875;227.868;0.012;6.75
876;234.515;0.012;11.9
877;264.334;0.012;4.2
878;276.438;0.012;4.47
879;247.478;0.012;5.79
880;-35.203;0.012;7.41
881;284.748;0.012;4.3
882;-57.32;0.012;1.48
883;249.183;0.012;11.82
884;260.794;0.012;5.78
885;256.425;0.012;4.27
886;267.161;0.012;3.56
887;292.107;0.012;5.21
888;272.649;0.012;4.7
889;247.287;0.012;7.09
890;292.859;0.012;3.59
891;-114.404;0.011;1.38
892;231.191;0.011;12.07
893;277.526;0.011;4.29
894;283.645;0.011;3.96
895;280.922;0.011;5.39
896;297.991;0.011;5.57
897;275.212;0.011;3.38
898;278.002;0.011;4.54
899;286.791;0.011;5.47
900;265.943;0.011;4.51
901;263.059;0.011;3.68
902;233.934;0.011;3.89
903;221.637;0.011;7.01
904;243.26;0.011;6.21
905;266.516;0.011;12.51
906;268.346;0.011;3.23
907;244.663;0.011;4.37
908;61.335;0.011;2.7
909;295.296;0.01;4.45
910;249.26;0.01;4.99
911;43.559;0.01;2.99
912;304.51;0.01;4.29
913;241.681;0.01;3.29
914;297.88;0.01;7.21
915;289.911;0.01;4.64
916;261.527;0.01;12.1
917;-37.613;0.01;8.39
918;204.44;0.01;9.89
919;218.028;0.01;6.48
920;282.224;0.01;5.1
921;288.073;0.01;4.26
922;217.242;0.01;4.53
923;269.862;0.01;4.38
924;252.463;0.01;6.11
925;268.221;0.01;8.47
926;294.645;0.01;4.97
927;248.437;0.01;4.79
928;263.036;0.01;3.15
929;236.113;0.01;8.62
930;-41.364;0.01;4.21
931;246.156;0.01;3.93
932;271.426;0.01;5.57
933;283.284;0.01;4.23
934;265.061;0.01;4.15
935;266.639;0.01;3.59
936;246.562;0.01;4.25
937;295.169;0.01;5.94
938;236.114;0.01;5.32
939;270.187;0.01;5.05
940;281.693;0.01;6.81
941;282.68;0.01;6.35
942;272.084;0.01;4.3
943;245.277;0.01;8.49
944;260.49;0.01;3.4
945;186.035;0.01;14.18
946;269.237;0.01;3.5
947;265.717;0.01;4.87
948;144.683;0.01;21.93
949;310.381;0.01;4.73
950;232.984;0.01;7.45
951;297.006;0.01;4.37
952;246.849;0.01;5.82
953;277.084;0.01;6.9
954;265.749;0.01;3.34
955;256.717;0.01;5.03
956;-152.951;0.01;8.75
957;265.895;0.01;5.73
958;110.134;0.01;21.92
959;236.714;0.01;7.12
960;299.481;0.01;3.9
961;294.264;0.01;5.85
962;281.259;0.01;4.51
963;241.025;0.01;3.5
964;294.809;0.01;4.19
