Episode;Total Reward;Epsilon;Elapsed time [s]
946;-149.3;0.01;1.23
947;-199.507;0.01;1.75
948;145.386;0.01;20.41
949;-33.461;0.01;2.54
950;-198.208;0.01;1.39
951;-227.018;0.01;1.78
952;107.556;0.01;20.68
953;-165.56;0.01;1.52
954;-126.114;0.01;1.17
955;205.306;0.01;16.75
956;82.77;0.01;20.88
957;-180.504;0.01;1.75
958;135.606;0.01;20.46
959;-169.143;0.01;1.51
960;-33.334;0.01;2.04
961;129.776;0.01;20.23
962;-175.283;0.01;1.38
963;250.831;0.01;10.77
964;238.578;0.01;18.62
965;-181.512;0.01;1.59
966;128.347;0.01;20.61
967;-173.862;0.01;1.65
968;246.081;0.01;5.56
969;-98.694;0.01;2.58
970;-154.256;0.01;1.16
971;-158.568;0.01;1.9
972;-141.635;0.01;1.14
973;233.224;0.01;7.0
974;-128.185;0.01;2.24
975;292.208;0.01;4.08
976;152.522;0.01;20.08
977;-208.871;0.01;2.12
978;-179.481;0.01;1.24
979;129.159;0.01;20.25
980;-313.619;0.01;3.07
981;-150.174;0.01;1.66
982;-186.294;0.01;1.73
983;217.17;0.01;15.37
984;-121.551;0.01;2.65
985;12.241;0.01;3.68
986;274.314;0.01;4.17
987;-158.191;0.01;2.84
988;188.792;0.01;6.79
989;28.941;0.01;4.95
990;251.01;0.01;6.84
991;-23.69;0.01;2.8
992;266.315;0.01;14.75
993;-184.174;0.01;1.96
994;-109.934;0.01;2.36
995;-9.613;0.01;2.1
996;287.417;0.01;12.08
997;287.213;0.01;4.6
998;-157.187;0.01;1.98
999;-304.811;0.01;3.85
1000;165.433;0.01;20.21
1001;-133.273;0.01;2.32
1002;-149.901;0.01;1.88
1003;-108.668;0.01;2.67
1004;-288.581;0.01;3.01
1005;186.077;0.01;5.06
1006;-159.914;0.01;2.05
1007;-97.834;0.01;2.46
1008;-74.6;0.01;2.31
1009;-208.89;0.01;2.28
1010;-36.646;0.01;3.52
1011;-96.662;0.01;2.09
1012;149.99;0.01;20.57
1013;224.896;0.01;14.69
1014;-121.747;0.01;1.84
1015;-100.571;0.01;1.61
1016;-234.453;0.01;1.71
1017;-215.849;0.01;1.42
1018;-114.627;0.01;2.35
1019;-204.931;0.01;2.15
1020;-152.923;0.01;1.78
1021;-196.849;0.01;2.13
1022;-179.809;0.01;2.88
1023;-180.821;0.01;1.95
1024;-176.321;0.01;2.08
1025;-269.361;0.01;3.81
1026;-234.964;0.01;2.96
1027;-115.044;0.01;1.52
1028;125.027;0.01;20.63
1029;-120.383;0.01;3.0
1030;-21.868;0.01;2.07
1031;-269.809;0.01;1.86
1032;-146.325;0.01;2.46
1033;-197.212;0.01;2.47
1034;-181.704;0.01;2.94
1035;202.925;0.01;6.42
1036;-169.341;0.01;2.39
1037;224.672;0.01;9.43
1038;-158.348;0.01;1.85
1039;-24.996;0.01;3.16
1040;-225.145;0.01;3.4
1041;-146.102;0.01;1.91
1042;-118.635;0.01;3.32
1043;-201.613;0.01;1.86
1044;-50.071;0.01;2.63
1045;-344.561;0.01;3.31
1046;-120.77;0.01;3.65
1047;-167.145;0.01;2.36
1048;242.145;0.01;10.58
1049;-133.117;0.01;1.99
1050;-175.776;0.01;2.4
1051;252.123;0.01;5.64
1052;-223.109;0.01;3.33
1053;-244.962;0.01;3.74
1054;-241.111;0.01;1.66
1055;210.005;0.01;6.06
1056;237.208;0.01;10.86
1057;-229.695;0.01;3.31
1058;-246.563;0.01;3.26
1059;-250.688;0.01;3.53
1060;-45.897;0.01;3.37
1061;-280.39;0.01;3.92
1062;-30.532;0.01;2.2
1063;-120.418;0.01;3.82
1064;-150.509;0.01;3.67
1065;-121.606;0.01;3.08
1066;-320.041;0.01;3.84
1067;214.679;0.01;5.92
1068;20.56;0.01;1.62
1069;-61.725;0.01;1.81
1070;257.675;0.01;6.17
1071;-110.828;0.01;4.01
1072;216.496;0.01;6.03
1073;-173.248;0.01;3.77
1074;-105.592;0.01;3.01
1075;235.644;0.01;5.22
1076;-68.814;0.01;3.27
1077;-167.331;0.01;3.22
1078;-21.144;0.01;2.35
1079;230.548;0.01;6.22
1080;-1.767;0.01;4.15
1081;-118.61;0.01;2.27
1082;173.303;0.01;7.1
1083;257.288;0.01;5.94
1084;-22.036;0.01;1.98
1085;-364.44;0.01;3.27
1086;-58.323;0.01;3.68
1087;-172.263;0.01;3.68
1088;3.166;0.01;1.76
1089;220.659;0.01;6.68
1090;-258.981;0.01;3.3
1091;201.116;0.01;5.68
1092;256.405;0.01;4.99
1093;-77.593;0.01;3.97
1094;-227.451;0.01;3.72
1095;-28.435;0.01;2.15
1096;-2.229;0.01;2.13
1097;-229.596;0.01;2.98
1098;-70.063;0.01;2.47
1099;215.509;0.01;9.99
1100;-339.846;0.01;2.61
1101;221.177;0.01;5.48
1102;191.297;0.01;5.69
1103;238.042;0.01;7.49
1104;214.867;0.01;13.71
1105;224.336;0.01;5.89
1106;256.557;0.01;9.97
1107;179.515;0.01;5.32
1108;-167.589;0.01;6.29
1109;-74.212;0.01;2.99
1110;-200.189;0.01;3.67
1111;-190.818;0.01;3.8
1112;281.152;0.01;6.25
1113;248.434;0.01;5.94
1114;-63.697;0.01;4.07
1115;-29.798;0.01;4.07
1116;211.931;0.01;6.73
1117;-19.153;0.01;2.16
1118;220.617;0.01;7.24
1119;257.031;0.01;16.36
1120;198.078;0.01;7.03
1121;-172.73;0.01;5.38
1122;99.433;0.01;20.4
1123;208.833;0.01;9.39
1124;231.119;0.01;12.57
1125;-251.583;0.01;2.17
1126;154.862;0.01;6.51
1127;278.178;0.01;3.78
1128;171.952;0.01;7.52
1129;230.46;0.01;5.73
1130;270.077;0.01;6.57
1131;-192.496;0.01;2.99
1132;259.48;0.01;7.78
1133;-216.451;0.01;3.2
1134;167.196;0.01;20.21
1135;-115.389;0.01;2.82
1136;240.522;0.01;5.23
1137;244.984;0.01;5.3
1138;185.932;0.01;11.1
1139;174.756;0.01;20.29
1140;-262.768;0.01;4.57
1141;248.697;0.01;7.1
1142;29.323;0.01;16.66
1143;257.013;0.01;18.08
1144;249.103;0.01;7.21
1145;-79.066;0.01;5.51
1146;-234.348;0.01;6.55
1147;251.781;0.01;5.06
1148;228.116;0.01;5.96
1149;262.033;0.01;9.99
1150;271.541;0.01;9.6
1151;236.973;0.01;5.22
1152;268.455;0.01;4.66
1153;-9.196;0.01;5.79
1154;226.272;0.01;6.36
1155;113.772;0.01;13.68
1156;183.559;0.01;8.25
1157;248.233;0.01;17.3
1158;-45.227;0.01;4.42
1159;158.348;0.01;20.33
1160;224.154;0.01;4.06
1161;245.911;0.01;5.44
1162;112.996;0.01;20.87
1163;180.108;0.01;5.63
1164;154.332;0.01;11.87
1165;276.295;0.01;7.44
1166;101.43;0.01;20.63
1167;228.44;0.01;7.81
1168;150.582;0.01;15.56
1169;144.58;0.01;20.26
1170;116.051;0.01;20.32
1171;200.003;0.01;4.96
1172;245.574;0.01;8.55
1173;257.925;0.01;7.29
1174;203.558;0.01;6.16
1175;178.851;0.01;6.97
1176;-92.392;0.01;2.52
1177;199.827;0.01;5.27
1178;233.453;0.01;8.01
1179;-126.532;0.01;1.24
1180;35.179;0.01;20.4
1181;122.291;0.01;20.24
1182;234.802;0.01;5.71
1183;257.324;0.01;4.91
1184;241.145;0.01;5.82
1185;228.49;0.01;6.26
1186;234.004;0.01;5.37
1187;245.731;0.01;6.56
1188;-4.196;0.01;2.04
1189;252.148;0.01;6.55
1190;248.095;0.01;9.01
1191;235.12;0.01;6.11
1192;219.112;0.01;6.16
1193;231.848;0.01;14.2
1194;234.625;0.01;5.36
1195;203.016;0.01;18.53
1196;212.435;0.01;6.4
1197;264.632;0.01;12.2
1198;-201.772;0.01;3.82
1199;87.624;0.01;20.98
1200;237.05;0.01;9.02
1201;212.107;0.01;7.66
1202;153.512;0.01;9.23
1203;263.691;0.01;5.52
1204;221.372;0.01;17.41
1205;295.95;0.01;4.64
1206;-4.008;0.01;3.46
1207;224.458;0.01;5.23
1208;-85.978;0.01;2.77
1209;254.789;0.01;12.5
1210;122.368;0.01;20.75
1211;262.731;0.01;4.39
1212;285.591;0.01;5.17
1213;218.55;0.01;5.3
1214;-149.37;0.01;4.23
1215;227.54;0.01;7.04
1216;124.076;0.01;20.78
1217;266.032;0.01;20.45
1218;61.506;0.01;20.65
1219;134.11;0.01;20.83
1220;288.017;0.01;8.94
1221;265.238;0.01;10.3
1222;205.067;0.01;18.53
1223;124.988;0.01;20.35
1224;95.398;0.01;20.62
1225;257.612;0.01;5.1
1226;247.949;0.01;8.9
1227;146.588;0.01;20.81
1228;277.219;0.01;6.35
1229;250.625;0.01;6.53
1230;-131.5;0.01;2.57
1231;-23.82;0.01;3.22
1232;86.799;0.01;20.82
1233;102.614;0.01;20.59
1234;76.338;0.01;20.73
1235;214.093;0.01;14.35
1236;238.523;0.01;4.99
1237;67.023;0.01;20.7
1238;78.174;0.01;20.73
1239;126.048;0.01;20.87
1240;111.685;0.01;20.42
1241;217.388;0.01;15.31
1242;270.616;0.01;5.31
1243;12.954;0.01;4.61
1244;243.336;0.01;5.2
1245;110.264;0.01;20.56
1246;221.547;0.01;9.97
1247;245.684;0.01;14.54
1248;52.876;0.01;20.75
1249;-32.561;0.01;3.25
1250;193.082;0.01;18.28
1251;268.623;0.01;20.22
1252;105.34;0.01;20.68
1253;-279.604;0.01;4.41
1254;236.264;0.01;11.94
1255;254.864;0.01;5.05
1256;218.206;0.01;3.07
1257;263.735;0.01;9.81
1258;244.682;0.01;9.86
1259;81.915;0.01;20.44
1260;143.4;0.01;20.79
1261;17.172;0.01;3.64
1262;221.971;0.01;13.22
1263;262.344;0.01;8.97
1264;152.278;0.01;20.57
1265;116.287;0.01;20.58
1266;118.4;0.01;20.63
1267;243.319;0.01;7.99
1268;-86.597;0.01;8.78
1269;254.053;0.01;6.09
1270;269.562;0.01;5.47
1271;247.032;0.01;15.37
1272;240.944;0.01;4.55
1273;271.496;0.01;11.39
1274;205.691;0.01;8.52
1275;239.166;0.01;5.72
1276;289.412;0.01;4.91
1277;235.691;0.01;4.83
1278;294.567;0.01;7.32
1279;167.943;0.01;20.39
1280;255.328;0.01;8.83
1281;247.378;0.01;5.2
1282;288.695;0.01;7.92
1283;137.671;0.01;20.48
1284;299.935;0.01;9.54
1285;252.767;0.01;8.63
1286;257.869;0.01;19.85
1287;262.925;0.01;7.92
1288;250.098;0.01;5.45
1289;128.933;0.01;20.03
1290;279.324;0.01;6.23
1291;231.915;0.01;4.94
1292;256.016;0.01;9.59
1293;108.252;0.01;20.49
1294;274.073;0.01;12.86
1295;281.979;0.01;5.93
1296;262.689;0.01;7.0
1297;252.707;0.01;3.86
1298;228.604;0.01;4.28
1299;-216.052;0.01;4.15
1300;286.833;0.01;6.91
1301;285.229;0.01;5.24
1302;248.069;0.01;12.07
1303;168.901;0.01;20.16
1304;199.815;0.01;6.75
1305;274.296;0.01;9.68
1306;272.296;0.01;7.84
1307;171.2;0.01;20.21
1308;258.843;0.01;6.04
1309;241.01;0.01;7.07
1310;262.301;0.01;5.65
1311;260.135;0.01;5.26
1312;259.873;0.01;7.11
1313;269.813;0.01;14.77
1314;233.811;0.01;5.88
1315;268.838;0.01;15.3
1316;148.311;0.01;20.15
1317;232.437;0.01;7.97
1318;271.614;0.01;6.85
1319;154.767;0.01;20.45
1320;271.898;0.01;5.47
1321;186.92;0.01;13.01
1322;123.885;0.01;20.28
1323;304.543;0.01;4.78
1324;-181.58;0.01;3.64
1325;-150.63;0.01;3.68
1326;234.095;0.01;5.68
1327;290.678;0.01;3.91
1328;288.679;0.01;9.25
1329;274.599;0.01;6.64
1330;135.301;0.01;20.43
1331;265.837;0.01;6.81
1332;281.235;0.01;4.62
1333;272.517;0.01;6.91
1334;239.946;0.01;11.83
1335;207.346;0.01;6.69
1336;250.495;0.01;5.94
1337;279.704;0.01;7.87
1338;235.29;0.01;6.19
1339;307.688;0.01;7.55
1340;297.599;0.01;12.52
1341;227.545;0.01;9.84
1342;269.067;0.01;8.89
1343;256.808;0.01;9.23
1344;228.978;0.01;6.25
1345;246.676;0.01;4.69
1346;137.0;0.01;20.21
1347;209.523;0.01;6.11
1348;236.446;0.01;17.61
1349;229.385;0.01;14.18
1350;267.886;0.01;9.56
1351;180.599;0.01;20.92
1352;266.96;0.01;16.59
1353;175.793;0.01;20.53
1354;294.27;0.01;5.85
1355;213.907;0.01;14.3
1356;270.795;0.01;11.9
1357;273.384;0.01;4.6
1358;220.114;0.01;6.77
1359;289.944;0.01;5.34
1360;286.75;0.01;5.16
1361;295.226;0.01;16.75
1362;126.783;0.01;20.73
1363;239.044;0.01;14.67
1364;307.572;0.01;5.42
1365;261.711;0.01;8.01
1366;258.216;0.01;7.9
1367;225.464;0.01;6.84
1368;303.43;0.01;7.82
1369;222.317;0.01;13.2
1370;-44.859;0.01;10.21
1371;267.081;0.01;3.65
1372;230.146;0.01;6.86
1373;228.234;0.01;5.63
1374;283.435;0.01;4.33
1375;212.59;0.01;11.5
1376;232.761;0.01;4.89
1377;284.645;0.01;4.72
1378;212.208;0.01;6.51
1379;232.218;0.01;7.93
1380;301.253;0.01;3.91
1381;249.8;0.01;5.47
1382;237.329;0.01;6.93
1383;255.48;0.01;9.37
1384;206.211;0.01;3.92
1385;273.887;0.01;12.3
1386;276.174;0.01;4.48
1387;293.363;0.01;11.65
1388;240.388;0.01;5.05
1389;230.025;0.01;8.16
1390;221.034;0.01;9.91
1391;280.501;0.01;11.38
1392;299.188;0.01;4.37
1393;236.274;0.01;19.39
1394;235.76;0.01;5.98
1395;298.665;0.01;3.64
1396;277.611;0.01;3.97
1397;224.63;0.01;18.2
1398;264.611;0.01;4.1
1399;286.027;0.01;15.58
1400;205.308;0.01;7.49
1401;241.396;0.01;6.47
1402;291.152;0.01;4.49
1403;288.264;0.01;5.19
1404;290.477;0.01;4.56
1405;-61.206;0.01;3.1
1406;274.93;0.01;9.31
1407;253.097;0.01;6.02
1408;220.46;0.01;7.65
1409;290.107;0.01;4.48
1410;259.605;0.01;10.21
1411;289.13;0.01;3.82
1412;260.267;0.01;10.9
1413;238.588;0.01;5.71
1414;-96.501;0.01;4.47
1415;288.554;0.01;9.2
1416;245.216;0.01;17.19
1417;134.461;0.01;20.65
1418;129.288;0.01;20.68
1419;284.912;0.01;5.17
1420;260.754;0.01;6.37
1421;283.806;0.01;5.67
1422;271.808;0.01;4.43
1423;291.076;0.01;5.29
1424;177.825;0.01;20.6
1425;276.885;0.01;18.68
1426;283.898;0.01;7.26
1427;245.271;0.01;7.22
1428;158.367;0.01;20.73
1429;1.156;0.01;2.06
1430;252.96;0.01;16.83
1431;252.843;0.01;8.15
1432;312.63;0.01;5.07
1433;259.625;0.01;7.15
1434;186.274;0.01;20.54
1435;265.486;0.01;6.29
1436;276.274;0.01;13.89
1437;285.459;0.01;3.27
1438;285.492;0.01;8.61
1439;305.534;0.01;3.75
1440;268.585;0.01;5.18
1441;284.52;0.01;9.53
1442;256.855;0.01;10.13
1443;270.727;0.01;5.9
1444;-137.167;0.01;2.59
1445;-30.89;0.01;3.54
1446;141.346;0.01;20.88
1447;271.643;0.01;14.7
1448;270.319;0.01;13.15
1449;254.427;0.01;6.72
1450;202.893;0.01;20.71
1451;248.566;0.01;3.77
1452;257.755;0.01;6.57
1453;219.806;0.01;11.39
1454;281.055;0.01;4.67
1455;-7.1;0.01;4.95
1456;165.367;0.01;12.91
1457;-4.684;0.01;4.2
1458;289.739;0.01;4.07
1459;49.849;0.01;3.0
1460;291.261;0.01;7.82
1461;160.969;0.01;20.68
1462;297.589;0.01;5.4
1463;161.091;0.01;20.97
1464;1.112;0.01;3.29
1465;253.454;0.01;5.85
1466;272.741;0.01;4.64
1467;260.319;0.01;6.07
1468;286.608;0.01;7.56
1469;295.696;0.01;5.23
1470;261.941;0.01;5.45
1471;265.901;0.01;3.93
1472;290.957;0.01;3.74
1473;258.299;0.01;4.98
1474;277.14;0.01;4.09
1475;277.562;0.01;4.97
1476;281.752;0.01;4.71
1477;254.296;0.01;12.16
1478;233.051;0.01;5.31
1479;258.997;0.01;9.64
1480;25.068;0.01;4.01
1481;157.369;0.01;20.74
1482;274.38;0.01;3.86
1483;267.699;0.01;11.87
1484;148.585;0.01;20.61
1485;45.028;0.01;2.95
1486;53.328;0.01;3.98
1487;65.359;0.01;2.86
1488;-3.222;0.01;3.49
1489;268.282;0.01;4.15
1490;222.87;0.01;5.27
1491;241.962;0.01;9.93
1492;261.52;0.01;4.63
1493;302.67;0.01;7.16
1494;280.618;0.01;4.85
1495;228.52;0.01;10.7
1496;231.198;0.01;11.75
1497;280.86;0.01;9.67
1498;188.403;0.01;20.99
1499;222.457;0.01;9.3
1500;8.087;0.01;2.12
1501;217.732;0.01;8.75
1502;29.837;0.01;2.3
1503;186.519;0.01;8.65
1504;257.692;0.01;7.53
1505;255.139;0.01;5.19
1506;229.906;0.01;16.82
1507;287.32;0.01;5.17
1508;246.623;0.01;4.52
1509;269.824;0.01;4.96
1510;248.911;0.01;6.7
1511;39.013;0.01;3.6
1512;290.9;0.01;5.19
1513;283.874;0.01;3.65
1514;273.124;0.01;5.35
1515;-154.216;0.01;5.8
1516;230.99;0.01;4.68
1517;287.849;0.01;8.96
1518;281.316;0.01;5.14
1519;206.33;0.01;17.13
1520;260.544;0.01;3.99
1521;237.409;0.01;8.29
1522;273.03;0.01;6.27
1523;299.572;0.01;6.62
1524;277.672;0.01;8.06
1525;294.251;0.01;8.31
1526;258.636;0.01;4.22
1527;233.453;0.01;4.7
1528;252.642;0.01;7.81
1529;226.155;0.01;4.8
1530;246.39;0.01;4.0
1531;259.084;0.01;3.83
1532;245.504;0.01;4.43
1533;247.391;0.01;6.2
1534;248.879;0.01;4.36
1535;254.434;0.01;3.54
1536;271.908;0.01;3.94
1537;255.217;0.01;3.85
1538;125.412;0.01;20.67
1539;243.627;0.01;4.0
1540;284.214;0.01;4.15
1541;290.165;0.01;4.72
1542;283.133;0.01;5.58
1543;242.554;0.01;6.29
1544;245.29;0.01;3.86
1545;272.738;0.01;7.11
1546;262.811;0.01;3.47
1547;259.139;0.01;3.48
1548;245.88;0.01;5.5
1549;252.715;0.01;9.29
1550;263.384;0.01;5.47
1551;277.218;0.01;5.2
1552;281.846;0.01;11.99
1553;-242.761;0.01;3.03
1554;247.664;0.01;7.69
1555;273.215;0.01;8.39
1556;282.963;0.01;7.85
1557;128.916;0.01;20.59
1558;281.936;0.01;4.17
1559;-162.935;0.01;3.69
1560;284.106;0.01;4.47
1561;261.228;0.01;3.95
1562;225.286;0.01;12.68
1563;261.953;0.01;4.72
1564;249.692;0.01;3.9
1565;290.484;0.01;5.88
1566;277.412;0.01;8.17
1567;302.615;0.01;7.49
1568;270.029;0.01;5.74
1569;250.783;0.01;6.55
1570;254.868;0.01;16.18
1571;259.15;0.01;3.87
1572;-159.928;0.01;2.74
1573;234.534;0.01;3.75
1574;11.346;0.01;4.59
1575;221.287;0.01;9.32
1576;-15.754;0.01;2.45
1577;225.532;0.01;4.11
1578;-302.233;0.01;3.17
1579;249.12;0.01;4.5
1580;289.88;0.01;4.95
1581;286.027;0.01;4.57
1582;239.519;0.01;15.02
1583;-213.693;0.01;4.25
1584;287.31;0.01;3.47
1585;278.77;0.01;3.67
1586;260.558;0.01;4.37
1587;233.139;0.01;3.7
1588;227.33;0.01;5.11
1589;244.957;0.01;6.62
1590;295.189;0.01;8.84
1591;277.34;0.01;7.65
1592;234.938;0.01;3.89
1593;285.774;0.01;4.62
1594;268.952;0.01;4.04
1595;261.127;0.01;3.58
1596;241.417;0.01;10.35
1597;28.627;0.01;2.52
1598;253.697;0.01;9.87
1599;245.798;0.01;5.44
1600;279.634;0.01;6.96
1601;249.6;0.01;4.06
1602;285.626;0.01;15.58
1603;256.059;0.01;9.53
1604;286.851;0.01;5.06
1605;277.517;0.01;4.44
1606;272.326;0.01;12.07
1607;142.973;0.01;20.72
1608;249.107;0.01;4.87
1609;284.28;0.01;10.49
1610;299.922;0.01;4.94
1611;251.73;0.01;10.27
1612;293.113;0.01;4.04
1613;253.442;0.01;4.74
1614;283.581;0.01;3.52
1615;245.698;0.01;4.56
1616;280.868;0.01;4.35
1617;-25.536;0.01;5.42
1618;257.437;0.01;3.6
1619;238.659;0.01;7.16
1620;295.358;0.01;5.09
1621;255.397;0.01;5.84
1622;285.205;0.01;4.04
1623;278.208;0.01;4.71
1624;257.843;0.01;10.09
1625;266.282;0.01;4.51
1626;279.355;0.01;5.65
1627;256.76;0.01;20.84
1628;217.874;0.01;8.78
1629;303.316;0.01;4.24
1630;298.125;0.01;4.16
1631;283.734;0.01;5.63
1632;288.704;0.01;5.19
1633;231.674;0.01;6.3
1634;-89.964;0.01;2.26
1635;254.771;0.01;4.05
1636;-197.658;0.01;6.07
1637;252.951;0.01;5.77
1638;270.54;0.01;5.88
1639;295.188;0.01;7.7
1640;1.932;0.01;2.06
1641;246.706;0.01;7.76
1642;243.787;0.01;4.64
1643;271.812;0.01;3.79
1644;289.205;0.01;14.94
1645;250.15;0.01;3.81
1646;271.533;0.01;13.26
1647;291.002;0.01;7.64
1648;282.33;0.01;5.96
1649;282.693;0.01;6.16
1650;277.555;0.01;3.69
1651;246.015;0.01;13.26
1652;208.844;0.01;15.17
1653;298.052;0.01;5.94
1654;252.012;0.01;3.62
1655;259.007;0.01;5.0
1656;276.177;0.01;4.59
1657;270.631;0.01;8.1
1658;240.115;0.01;15.07
1659;275.737;0.01;5.39
1660;275.31;0.01;5.65
1661;285.37;0.01;4.75
1662;271.24;0.01;3.41
1663;294.156;0.01;4.82
1664;297.898;0.01;3.86
1665;253.871;0.01;5.15
1666;257.019;0.01;6.12
1667;17.2;0.01;3.26
1668;245.247;0.01;3.9
1669;231.252;0.01;4.24
1670;-58.795;0.01;1.52
1671;250.953;0.01;10.68
1672;269.579;0.01;4.2
1673;265.308;0.01;3.85
1674;252.691;0.01;3.49
1675;297.174;0.01;7.29
1676;-72.392;0.01;1.76
1677;247.78;0.01;5.61
1678;-179.182;0.01;2.94
1679;-195.752;0.01;4.68
1680;283.325;0.01;3.88
1681;120.05;0.01;20.94
1682;252.307;0.01;6.85
1683;256.037;0.01;9.11
1684;121.097;0.01;21.23
1685;11.028;0.01;2.08
1686;284.008;0.01;5.37
1687;279.172;0.01;4.75
1688;263.13;0.01;5.14
1689;229.195;0.01;19.01
1690;25.245;0.01;2.14
1691;235.407;0.01;9.07
1692;294.887;0.01;4.49
1693;-43.109;0.01;2.38
1694;300.593;0.01;4.75
1695;260.7;0.01;9.61
1696;286.049;0.01;9.42
1697;220.761;0.01;5.75
1698;285.959;0.01;3.89
1699;314.37;0.01;4.18
1700;282.12;0.01;3.88
1701;311.234;0.01;4.33
1702;266.081;0.01;5.44
1703;239.903;0.01;5.38
1704;261.686;0.01;7.27
1705;272.144;0.01;5.07
1706;278.419;0.01;4.0
1707;238.356;0.01;3.33
1708;287.477;0.01;4.98
1709;268.233;0.01;11.03
1710;-40.393;0.01;5.0
1711;286.087;0.01;4.03
1712;248.418;0.01;3.78
1713;228.806;0.01;3.89
1714;276.826;0.01;3.67
1715;250.834;0.01;3.49
1716;245.449;0.01;3.35
1717;305.655;0.01;4.99
1718;65.572;0.01;2.52
1719;-32.427;0.01;4.95
1720;249.579;0.01;5.28
1721;294.082;0.01;4.73
1722;265.499;0.01;7.0
1723;7.166;0.01;1.68
1724;276.31;0.01;14.83
1725;287.137;0.01;5.74
1726;-110.904;0.01;2.78
1727;284.65;0.01;4.02
1728;289.593;0.01;3.78
1729;-31.706;0.01;1.81
1730;271.399;0.01;4.17
1731;240.618;0.01;4.12
1732;286.383;0.01;7.22
1733;267.359;0.01;3.62
1734;37.325;0.01;4.41
1735;249.33;0.01;4.93
1736;278.533;0.01;5.42
1737;56.932;0.01;3.56
1738;298.321;0.01;4.05
1739;293.029;0.01;6.08
1740;286.142;0.01;3.56
1741;-23.468;0.01;1.38
1742;280.617;0.01;4.73
1743;290.728;0.01;4.13
1744;229.062;0.01;17.34
1745;59.247;0.01;2.63
1746;307.73;0.01;4.0
1747;321.355;0.01;4.43
1748;-48.814;0.01;1.45
1749;243.448;0.01;3.53
1750;278.627;0.01;7.03
1751;249.124;0.01;12.77
1752;255.467;0.01;4.73
1753;220.748;0.01;5.55
1754;245.435;0.01;3.74
1755;290.881;0.01;4.47
1756;275.247;0.01;4.52
1757;317.646;0.01;4.74
1758;284.592;0.01;4.73
1759;310.2;0.01;4.73
1760;49.292;0.01;3.01
1761;248.643;0.01;7.09
1762;293.291;0.01;4.25
1763;255.662;0.01;3.55
1764;293.534;0.01;5.67
1765;275.468;0.01;4.14
1766;312.769;0.01;4.62
1767;270.334;0.01;4.07
1768;256.248;0.01;4.08
1769;256.723;0.01;3.94
1770;265.272;0.01;2.95
1771;278.841;0.01;4.33
1772;-52.09;0.01;1.57
1773;275.532;0.01;4.11
1774;257.95;0.01;3.61
1775;312.376;0.01;4.5
1776;300.984;0.01;3.99
1777;-50.247;0.01;1.78
1778;-60.277;0.01;1.52
1779;281.593;0.01;3.64
1780;233.293;0.01;12.04
1781;102.78;0.01;21.1
1782;211.707;0.01;12.44
1783;262.314;0.01;3.87
1784;-3.115;0.01;5.23
1785;-10.258;0.01;1.93
1786;164.292;0.01;14.18
1787;261.459;0.01;4.89
1788;-53.062;0.01;1.51
1789;300.474;0.01;4.03
1790;254.641;0.01;3.32
1791;-22.139;0.01;1.36
1792;270.163;0.01;3.97
1793;-45.474;0.01;1.77
1794;265.27;0.01;3.64
1795;247.075;0.01;3.83
1796;277.263;0.01;4.83
1797;56.902;0.01;2.85
1798;308.008;0.01;4.32
1799;306.305;0.01;6.41
1800;-79.895;0.01;1.54
1801;-105.016;0.01;3.23
1802;-116.027;0.01;1.46
1803;42.385;0.01;2.86
1804;273.148;0.01;4.66
1805;-79.684;0.01;1.58
1806;-318.609;0.01;2.34
1807;249.785;0.01;3.83
1808;-35.091;0.01;1.7
1809;258.147;0.01;3.8
1810;98.15;0.01;21.06
1811;288.693;0.01;4.45
1812;-20.965;0.01;1.94
1813;-698.716;0.01;6.3
1814;261.731;0.01;4.77
1815;252.73;0.01;3.75
1816;45.37;0.01;3.27
1817;-24.466;0.01;1.61
1818;311.547;0.01;4.12
1819;259.552;0.01;10.82
1820;238.042;0.01;4.31
1821;-175.465;0.01;6.85
1822;258.153;0.01;4.17
1823;-126.459;0.01;1.53
1824;-64.804;0.01;1.58
1825;273.395;0.01;3.83
1826;18.667;0.01;2.02
1827;278.54;0.01;4.2
1828;245.619;0.01;5.22
1829;278.627;0.01;3.97
1830;238.844;0.01;4.44
1831;268.442;0.01;3.45
1832;261.563;0.01;12.73
1833;278.988;0.01;3.63
1834;249.017;0.01;3.31
1835;280.943;0.01;3.54
1836;259.465;0.01;4.8
1837;277.725;0.01;6.69
1838;286.311;0.01;3.89
1839;249.194;0.01;2.77
1840;252.715;0.01;7.33
1841;-148.12;0.01;1.32
1842;133.685;0.01;20.89
1843;235.092;0.01;3.9
1844;269.349;0.01;6.7
1845;261.607;0.01;6.11
1846;256.804;0.01;4.67
1847;266.741;0.01;3.32
1848;25.93;0.01;2.84
1849;288.931;0.01;5.46
1850;208.533;0.01;11.45
1851;276.421;0.01;7.14
1852;-110.806;0.01;1.89
1853;124.467;0.01;21.28
1854;-37.938;0.01;3.14
1855;266.045;0.01;3.44
1856;267.22;0.01;6.27
1857;279.791;0.01;4.24
1858;238.427;0.01;5.05
1859;276.69;0.01;3.4
1860;246.502;0.01;3.78
1861;288.184;0.01;4.91
1862;243.306;0.01;3.95
1863;63.945;0.01;20.85
1864;29.767;0.01;2.5
1865;204.748;0.01;8.2
1866;-126.997;0.01;4.35
1867;104.474;0.01;20.94
