Episode;Total Reward;Epsilon;Elapsed time [s]
1351;-61.896;0.01;3.04
1352;283.02;0.01;4.49
1353;256.257;0.01;3.48
1354;248.192;0.01;4.87
1355;285.602;0.01;3.8
1356;278.907;0.01;3.88
1357;246.437;0.01;3.28
1358;276.706;0.01;3.38
1359;241.697;0.01;3.95
1360;246.603;0.01;5.55
1361;37.714;0.01;2.39
1362;-175.626;0.01;3.04
1363;46.421;0.01;22.07
1364;-382.514;0.01;2.02
1365;269.001;0.01;4.26
1366;289.598;0.01;2.73
1367;256.919;0.01;4.78
1368;243.896;0.01;3.63
1369;256.229;0.01;3.78
1370;259.154;0.01;4.19
1371;241.359;0.01;3.64
1372;236.72;0.01;4.86
1373;280.202;0.01;4.14
1374;24.009;0.01;2.5
1375;238.418;0.01;4.2
1376;263.526;0.01;4.69
1377;272.21;0.01;4.1
1378;255.841;0.01;4.81
1379;-25.301;0.01;4.71
1380;252.869;0.01;3.21
1381;231.214;0.01;5.88
1382;208.439;0.01;5.66
1383;246.073;0.01;4.11
1384;26.31;0.01;2.73
1385;236.68;0.01;4.6
1386;223.043;0.01;9.18
1387;-109.084;0.01;3.59
1388;277.544;0.01;3.54
1389;253.951;0.01;4.04
1390;228.562;0.01;4.05
1391;245.196;0.01;15.79
1392;272.295;0.01;3.68
1393;221.322;0.01;4.85
1394;238.685;0.01;3.08
1395;267.66;0.01;4.77
1396;280.747;0.01;3.46
1397;253.71;0.01;5.69
1398;276.25;0.01;8.55
1399;245.513;0.01;6.91
1400;-17.633;0.01;3.77
1401;-96.183;0.01;9.86
1402;20.598;0.01;3.92
1403;273.456;0.01;3.52
1404;232.156;0.01;3.69
1405;261.371;0.01;6.01
1406;253.481;0.01;6.59
1407;276.216;0.01;3.77
1408;232.61;0.01;3.38
1409;243.779;0.01;8.74
1410;268.126;0.01;3.6
1411;253.294;0.01;3.1
1412;248.03;0.01;4.82
1413;273.75;0.01;3.09
1414;226.39;0.01;6.4
1415;235.153;0.01;3.13
1416;225.213;0.01;4.55
1417;272.667;0.01;3.31
1418;242.718;0.01;3.5
1419;189.557;0.01;4.59
1420;263.807;0.01;3.57
1421;232.034;0.01;5.08
1422;251.318;0.01;4.86
1423;280.784;0.01;3.98
1424;293.827;0.01;3.56
1425;275.981;0.01;3.6
1426;242.07;0.01;6.33
1427;266.259;0.01;3.35
1428;292.419;0.01;3.94
1429;224.366;0.01;10.15
1430;232.639;0.01;4.22
1431;242.765;0.01;3.71
1432;42.709;0.01;20.7
1433;270.778;0.01;7.18
1434;-71.5;0.01;16.96
1435;259.15;0.01;3.28
1436;249.22;0.01;4.88
1437;265.771;0.01;6.23
1438;251.368;0.01;2.81
1439;250.255;0.01;3.22
1440;260.724;0.01;3.78
1441;252.315;0.01;4.09
1442;184.082;0.01;11.63
1443;269.581;0.01;4.66
1444;274.284;0.01;3.57
1445;283.92;0.01;4.6
1446;266.448;0.01;3.61
1447;286.583;0.01;3.03
1448;231.32;0.01;3.66
1449;217.204;0.01;5.07
1450;276.243;0.01;3.35
1451;281.466;0.01;3.63
1452;298.593;0.01;4.06
1453;122.979;0.01;21.86
1454;-6.043;0.01;3.13
1455;283.71;0.01;3.88
1456;285.003;0.01;4.14
1457;-76.279;0.01;5.1
1458;266.854;0.01;5.08
1459;250.808;0.01;11.99
1460;-275.782;0.01;4.1
1461;259.8;0.01;3.95
1462;216.598;0.01;8.3
1463;-220.899;0.01;7.62
1464;268.343;0.01;4.5
1465;177.836;0.01;12.32
1466;287.289;0.01;4.49
1467;256.262;0.01;4.47
1468;273.929;0.01;4.66
1469;247.144;0.01;4.46
1470;246.176;0.01;11.83
1471;235.122;0.01;4.31
1472;287.905;0.01;3.73
1473;274.696;0.01;5.62
1474;288.391;0.01;4.9
1475;280.942;0.01;8.38
1476;219.207;0.01;6.32
1477;207.123;0.01;13.08
1478;225.712;0.01;6.7
1479;-4.401;0.01;2.72
1480;230.372;0.01;5.07
1481;265.368;0.01;5.78
1482;285.579;0.01;6.5
1483;5.864;0.01;2.38
1484;25.013;0.01;4.18
1485;217.82;0.01;14.7
1486;251.712;0.01;6.05
1487;249.281;0.01;10.26
1488;299.06;0.01;6.85
1489;221.234;0.01;5.66
1490;255.626;0.01;5.87
1491;264.458;0.01;5.32
1492;-131.762;0.01;7.54
1493;236.37;0.01;6.82
1494;245.835;0.01;11.22
1495;273.785;0.01;4.39
1496;212.867;0.01;12.71
1497;283.023;0.01;4.76
1498;247.788;0.01;4.53
1499;291.318;0.01;5.84
1500;22.422;0.01;2.83
