Episode;Total Reward;Epsilon;Elapsed time [s]
106;-74.547;0.588;0.92
107;-130.19;0.585;0.71
108;-130.739;0.582;0.34
109;-167.361;0.579;0.58
110;16.975;0.576;0.44
111;-156.393;0.573;0.68
112;-62.181;0.57;0.35
113;-132.747;0.568;0.61
114;-181.265;0.565;0.56
115;-91.056;0.562;0.62
116;-51.959;0.559;0.53
117;-160.428;0.556;0.64
118;-37.612;0.554;1.21
119;-87.345;0.551;0.73
120;-98.754;0.548;0.72
121;-98.104;0.545;0.61
122;-17.269;0.543;0.79
123;-64.635;0.54;0.77
124;-404.323;0.537;0.47
125;-305.166;0.534;0.63
126;-505.456;0.532;0.55
127;-77.21;0.529;0.86
128;-60.909;0.526;0.72
129;-59.417;0.524;0.83
130;-46.761;0.521;0.61
131;-98.296;0.519;0.62
132;-82.102;0.516;0.33
133;-133.727;0.513;0.69
134;-52.785;0.511;0.68
135;-100.662;0.508;0.58
136;-109.199;0.506;0.66
137;-107.493;0.503;0.59
138;-106.553;0.501;0.74
139;-67.75;0.498;0.64
140;-105.252;0.496;1.04
141;-40.253;0.493;0.49
142;-96.445;0.491;0.88
143;5.582;0.488;0.79
144;-83.282;0.486;0.62
145;-109.48;0.483;1.11
146;-73.221;0.481;0.94
147;16.477;0.479;1.0
148;-205.781;0.476;0.7
149;-62.823;0.474;0.89
150;-30.044;0.471;1.66
151;-97.667;0.469;0.63
152;-69.838;0.467;0.78
153;-98.267;0.464;1.42
154;-81.438;0.462;1.12
155;-153.443;0.46;0.64
156;-73.992;0.458;1.09
157;-21.422;0.455;1.26
158;-32.843;0.453;1.17
159;-50.978;0.451;1.33
160;-24.648;0.448;0.8
161;-52.406;0.446;0.89
162;-213.578;0.444;0.94
163;-32.82;0.442;0.46
164;-125.793;0.44;1.1
165;-53.193;0.437;0.54
166;-250.358;0.435;0.72
167;-40.137;0.433;0.77
168;-86.794;0.431;0.95
169;-57.547;0.429;0.69
170;-23.509;0.427;0.67
171;-78.389;0.424;1.06
172;-65.142;0.422;1.37
173;-30.626;0.42;0.88
174;-70.17;0.418;0.92
175;-58.345;0.416;0.72
176;-34.914;0.414;0.65
177;-93.602;0.412;1.2
178;-176.473;0.41;0.84
179;-119.095;0.408;1.71
180;-10.525;0.406;1.35
181;-112.766;0.404;0.98
182;-180.649;0.402;0.96
183;-48.14;0.4;1.23
184;-5.012;0.398;0.81
185;-32.838;0.396;1.34
186;-49.955;0.394;1.15
187;-45.756;0.392;1.1
188;-48.334;0.39;0.94
189;-18.132;0.388;1.36
190;-139.654;0.386;4.41
191;-63.039;0.384;0.8
192;-238.621;0.382;0.62
193;-43.187;0.38;1.26
194;-121.97;0.378;1.26
195;-19.126;0.376;0.71
196;-10.318;0.374;1.3
197;-46.598;0.373;0.81
198;10.391;0.371;1.48
199;39.381;0.369;0.98
200;-197.333;0.367;0.96
201;18.543;0.365;1.26
202;-51.37;0.363;0.65
203;-43.649;0.361;3.26
204;-51.38;0.36;1.76
205;-2.175;0.358;1.87
206;52.268;0.356;1.3
207;-37.875;0.354;3.13
208;6.451;0.353;2.08
209;150.687;0.351;8.49
210;38.517;0.349;1.6
211;7.46;0.347;1.02
212;-40.36;0.346;0.97
213;-4.599;0.344;1.95
214;-8.004;0.342;2.41
215;-41.261;0.34;4.12
216;-78.574;0.339;6.94
217;-66.083;0.337;5.31
218;-12.918;0.335;1.97
219;-4.122;0.334;9.13
220;-133.082;0.332;3.52
221;-50.113;0.33;2.2
222;51.333;0.329;9.2
223;27.327;0.327;1.37
224;-53.76;0.325;3.74
225;-218.236;0.324;2.8
226;-72.144;0.322;9.65
227;-86.217;0.321;5.97
228;-50.259;0.319;0.99
229;-38.749;0.317;9.93
230;-151.824;0.316;4.06
231;-112.954;0.314;5.61
232;22.257;0.313;1.32
233;-3.549;0.311;9.89
234;6.323;0.309;1.04
235;-371.612;0.308;7.35
236;-80.512;0.306;10.3
237;-101.109;0.305;1.34
238;1.476;0.303;10.14
239;-55.414;0.302;10.54
240;-82.175;0.3;5.71
241;-158.601;0.299;2.18
242;-73.758;0.297;10.96
243;-47.316;0.296;10.7
244;34.496;0.294;1.98
245;-152.41;0.293;11.2
246;-10.246;0.291;0.78
247;-182.485;0.29;10.1
248;-235.169;0.288;6.04
249;-95.988;0.287;11.57
250;-359.17;0.286;6.12
251;-467.784;0.284;7.3
252;-100.375;0.283;12.01
253;-48.372;0.281;10.98
254;-116.469;0.28;11.12
255;-97.95;0.279;12.47
256;-47.295;0.277;11.22
257;-44.397;0.276;12.42
258;-82.61;0.274;12.92
259;-45.261;0.273;14.55
260;-7.095;0.272;12.34
261;-58.204;0.27;13.05
262;-90.649;0.269;14.41
263;-155.905;0.268;4.96
264;-131.422;0.266;10.17
265;-35.862;0.265;15.19
266;-259.762;0.264;12.44
267;-179.007;0.262;10.66
268;-72.03;0.261;15.09
269;-245.194;0.26;13.27
270;-117.457;0.258;14.99
271;-35.08;0.257;16.1
272;-48.331;0.256;15.22
273;-62.376;0.255;14.52
274;15.895;0.253;1.34
275;-45.465;0.252;17.44
276;3.49;0.251;2.01
277;-129.844;0.249;1.84
278;15.441;0.248;1.49
279;-29.021;0.247;17.33
280;19.161;0.246;2.29
281;-236.096;0.245;8.72
282;-47.024;0.243;1.21
283;-39.933;0.242;0.86
284;55.432;0.241;16.3
285;-31.716;0.24;17.19
286;49.971;0.238;1.4
287;-58.132;0.237;15.83
288;-42.922;0.236;15.8
289;-156.421;0.235;12.94
290;-168.685;0.234;9.19
291;9.507;0.233;18.93
292;-62.259;0.231;18.5
293;-70.058;0.23;16.4
294;-5.984;0.229;1.65
295;-60.496;0.228;16.88
296;-62.321;0.227;18.8
297;-99.49;0.226;17.9
298;-71.566;0.225;18.21
299;-0.795;0.223;1.68
300;-21.931;0.222;1.91
301;-100.664;0.221;17.87
302;-41.494;0.22;17.99
303;4.653;0.219;1.23
304;-27.804;0.218;17.74
305;-20.2;0.217;19.53
306;-18.846;0.216;21.37
307;-81.281;0.215;19.49
308;-121.184;0.214;19.69
309;-15.071;0.212;2.21
310;-78.865;0.211;19.87
311;-85.579;0.21;18.47
312;-6.414;0.209;1.8
313;-57.815;0.208;17.57
314;-50.323;0.207;19.84
315;-26.51;0.206;21.23
316;-33.513;0.205;6.49
317;-192.885;0.204;17.62
318;-73.862;0.203;20.99
319;-182.925;0.202;19.97
320;-17.391;0.201;20.54
321;-284.781;0.2;17.75
322;-39.476;0.199;1.52
323;-49.763;0.198;21.64
324;-52.781;0.197;20.62
325;-113.394;0.196;19.26
326;-130.676;0.195;20.1
327;-93.611;0.194;21.47
328;-46.284;0.193;21.32
329;-57.325;0.192;1.51
330;-47.73;0.191;19.25
331;-113.47;0.19;19.16
332;-49.177;0.189;2.97
333;-47.33;0.188;24.71
334;-182.413;0.187;13.45
335;-181.655;0.187;4.55
336;-36.204;0.186;19.48
337;-131.813;0.185;3.02
338;-89.708;0.184;20.89
339;-36.799;0.183;18.62
340;-57.703;0.182;1.38
341;-74.333;0.181;1.33
342;-121.062;0.18;8.64
343;-18.835;0.179;2.88
344;-129.528;0.178;7.45
345;-170.188;0.177;2.56
346;-52.397;0.177;24.9
347;-65.801;0.176;21.0
348;-85.131;0.175;22.39
349;-51.722;0.174;22.0
350;-60.142;0.173;22.43
351;-97.469;0.172;3.25
352;-18.352;0.171;2.33
353;-92.987;0.17;28.55
354;-96.043;0.17;9.33
355;-74.949;0.169;24.05
356;-153.699;0.168;4.46
357;-119.261;0.167;3.94
358;-94.807;0.166;1.93
359;-51.665;0.165;21.39
360;-172.394;0.165;13.2
361;-79.829;0.164;22.74
362;-161.083;0.163;2.45
363;-170.095;0.162;12.34
364;-77.583;0.161;21.36
365;-69.747;0.16;21.6
366;-47.565;0.16;24.28
367;-92.161;0.159;2.38
368;-145.55;0.158;13.93
369;-31.201;0.157;21.63
370;-65.304;0.157;5.73
371;-78.463;0.156;21.93
372;-145.75;0.155;3.11
373;-111.517;0.154;3.86
374;-80.397;0.153;21.76
375;-22.551;0.153;21.29
376;-195.964;0.152;17.3
377;-151.864;0.151;3.68
378;-155.093;0.15;3.96
379;-88.127;0.15;23.68
380;-36.097;0.149;23.17
381;-59.942;0.148;25.16
382;-51.552;0.147;22.5
383;-107.121;0.147;3.79
384;-95.644;0.146;23.04
385;-237.915;0.145;20.23
386;-41.071;0.144;20.95
387;-65.759;0.144;21.8
388;-31.209;0.143;21.74
389;-136.343;0.142;5.06
390;-178.224;0.142;15.75
391;-66.168;0.141;22.38
392;-57.518;0.14;21.7
393;-67.701;0.139;4.09
394;-128.771;0.139;11.43
395;-28.733;0.138;21.17
396;-3.132;0.137;21.64
397;-188.101;0.137;11.65
398;-75.546;0.136;3.01
399;-133.743;0.135;3.96
400;-92.278;0.135;2.9
401;-156.077;0.134;10.96
402;-155.359;0.133;12.12
403;-214.047;0.133;21.06
404;-187.187;0.132;7.92
405;-17.893;0.131;22.23
406;-32.643;0.131;21.79
407;-155.113;0.13;14.15
408;-60.695;0.129;21.31
409;-54.892;0.129;3.87
410;-66.322;0.128;4.32
411;-295.621;0.127;22.02
412;-119.557;0.127;4.35
413;-143.546;0.126;8.42
414;-134.868;0.126;5.11
415;-142.072;0.125;14.66
416;-175.996;0.124;14.64
417;-93.184;0.124;9.55
418;-259.373;0.123;19.01
419;-11.635;0.122;23.25
420;-183.217;0.122;21.45
421;-86.06;0.121;4.18
422;-47.876;0.121;23.02
423;-119.075;0.12;24.27
424;-91.03;0.119;24.49
425;2.358;0.119;23.7
426;-283.783;0.118;21.54
427;-245.868;0.118;20.4
428;-63.574;0.117;5.86
429;-27.585;0.116;26.6
430;-233.84;0.116;22.9
431;-42.034;0.115;25.02
432;-145.951;0.115;17.83
433;-55.384;0.114;23.12
434;-149.023;0.114;2.96
435;-145.084;0.113;15.0
436;-50.335;0.112;21.97
437;-249.611;0.112;22.11
438;-69.927;0.111;25.33
439;-84.407;0.111;24.49
440;-403.209;0.11;12.48
441;-122.225;0.11;26.46
442;-72.985;0.109;4.82
443;-96.821;0.109;4.09
444;-75.75;0.108;5.73
445;-320.82;0.107;18.06
446;-78.174;0.107;27.74
447;-57.139;0.106;25.31
448;-4.238;0.106;26.29
449;-118.376;0.105;24.26
450;-29.032;0.105;24.35
451;-73.453;0.104;2.6
452;-113.8;0.104;9.53
453;-150.903;0.103;15.95
454;-23.748;0.103;26.22
455;-227.078;0.102;20.64
456;-111.135;0.102;25.77
457;-174.53;0.101;7.82
458;-91.03;0.101;26.22
459;-176.245;0.1;17.09
460;-78.079;0.1;24.63
461;-126.286;0.099;25.57
462;4.367;0.099;23.49
463;-74.515;0.098;28.57
464;-10.78;0.098;26.54
465;-31.408;0.097;25.25
466;-53.373;0.097;26.19
467;-90.709;0.096;24.29
468;-126.192;0.096;9.56
469;-103.219;0.095;25.74
470;-60.914;0.095;4.68
471;-39.25;0.094;5.69
472;-107.427;0.094;6.3
473;-20.832;0.093;25.95
474;-80.534;0.093;25.74
475;-66.424;0.092;25.12
476;-35.697;0.092;26.19
477;-203.707;0.092;21.77
478;58.005;0.091;2.45
479;-128.35;0.091;7.26
480;-125.121;0.09;27.82
481;-17.527;0.09;24.58
482;-48.834;0.089;27.24
483;-21.815;0.089;23.26
484;-58.234;0.088;24.76
485;-69.174;0.088;24.79
486;-116.124;0.088;24.87
487;-38.615;0.087;24.1
488;-101.756;0.087;22.22
489;9.592;0.086;23.4
490;-54.883;0.086;22.59
491;-100.755;0.085;22.59
492;-260.428;0.085;20.77
493;-2.539;0.084;21.86
494;-21.266;0.084;21.46
495;-50.762;0.084;22.0
496;-41.396;0.083;22.58
497;-214.667;0.083;21.29
498;-133.95;0.082;13.31
499;-33.934;0.082;24.44
500;-118.325;0.082;25.0
501;-89.941;0.081;25.23
502;-80.522;0.081;5.91
503;-66.721;0.08;25.23
504;-23.206;0.08;23.99
505;-38.376;0.08;22.68
506;-25.819;0.079;22.32
507;-51.112;0.079;23.31
508;-70.536;0.078;4.54
509;-41.287;0.078;22.11
510;-206.111;0.078;14.82
511;-68.02;0.077;22.01
512;-35.687;0.077;22.49
513;-39.631;0.076;23.06
514;-16.587;0.076;24.51
515;-167.413;0.076;15.14
516;-47.458;0.075;24.03
517;-133.034;0.075;22.89
518;-60.477;0.075;22.02
519;-77.769;0.074;2.35
520;-15.116;0.074;24.02
521;-38.811;0.073;25.72
522;10.042;0.073;26.46
523;-19.457;0.073;22.54
524;-13.008;0.072;23.47
525;-134.084;0.072;3.2
526;-11.62;0.072;23.16
527;-62.156;0.071;22.5
528;-218.074;0.071;19.57
529;-76.333;0.071;23.37
530;-15.816;0.07;23.06
531;-72.978;0.07;5.58
532;-81.503;0.069;3.09
533;-31.264;0.069;23.93
534;21.773;0.069;24.57
535;-3.327;0.068;23.05
536;-5.716;0.068;23.41
537;-48.237;0.068;22.69
538;-49.013;0.067;23.72
539;-13.374;0.067;23.26
540;-3.515;0.067;23.06
541;-20.8;0.066;25.1
542;-28.181;0.066;23.9
543;-11.204;0.066;23.44
544;4.912;0.065;24.38
545;-58.464;0.065;24.27
546;-20.236;0.065;26.63
547;-167.825;0.064;18.22
548;-49.212;0.064;21.99
549;-63.991;0.064;24.14
550;12.435;0.063;24.83
551;-33.229;0.063;24.25
552;235.331;0.063;11.25
553;-38.087;0.063;24.75
554;29.304;0.062;24.73
555;-30.105;0.062;28.29
556;-21.732;0.062;30.69
557;-34.533;0.061;28.9
558;-22.764;0.061;29.33
559;6.157;0.061;28.7
560;-33.959;0.06;28.9
561;-34.803;0.06;32.22
562;-17.657;0.06;29.9
563;-20.046;0.059;31.23
564;-29.486;0.059;27.78
565;-65.722;0.059;27.87
566;-118.945;0.059;13.23
567;-68.995;0.058;6.38
568;13.127;0.058;27.21
569;-117.607;0.058;10.97
570;11.899;0.057;26.53
571;-13.735;0.057;27.3
572;-9.296;0.057;25.52
573;-79.464;0.057;2.18
574;-153.72;0.056;2.43
575;-17.282;0.056;26.89
576;-13.925;0.056;25.44
577;-97.418;0.055;8.76
578;-186.774;0.055;21.04
579;-72.224;0.055;22.61
580;-20.05;0.055;22.09
581;-42.102;0.054;22.69
582;-68.697;0.054;23.9
583;-215.876;0.054;19.26
584;-104.553;0.054;10.13
585;-23.694;0.053;23.45
586;-2.624;0.053;23.14
587;-7.915;0.053;23.03
588;-20.636;0.052;23.35
589;1.34;0.052;23.72
590;-24.092;0.052;24.42
591;7.921;0.052;24.4
592;-70.701;0.051;24.75
593;-16.947;0.051;25.3
594;-21.217;0.051;23.82
595;-79.625;0.051;2.01
596;-40.491;0.05;23.31
597;-37.28;0.05;25.0
598;-49.58;0.05;25.12
599;25.189;0.05;24.63
600;-40.133;0.049;24.73
601;-5.228;0.049;24.57
602;-233.102;0.049;22.23
603;-111.618;0.049;8.85
604;-73.323;0.048;26.53
605;-138.108;0.048;23.47
606;-17.942;0.048;22.8
607;-41.96;0.048;19.68
608;-45.533;0.047;19.57
609;-120.865;0.047;1.95
610;-32.208;0.047;20.62
611;-51.125;0.047;19.33
612;-43.937;0.047;19.93
613;-42.795;0.046;20.31
614;5.811;0.046;19.14
615;40.457;0.046;20.28
616;-29.425;0.046;21.75
617;10.06;0.045;22.3
618;-2.686;0.045;19.54
619;-55.37;0.045;3.03
620;-2.818;0.045;18.89
621;-24.778;0.044;19.17
622;-9.285;0.044;19.5
623;-8.112;0.044;19.95
624;-17.975;0.044;18.69
625;-32.273;0.044;20.2
626;-25.207;0.043;21.1
627;7.929;0.043;18.14
628;-42.735;0.043;18.66
629;-32.405;0.043;17.89
630;-10.929;0.043;18.25
631;9.537;0.042;18.74
632;-28.314;0.042;18.58
633;-12.77;0.042;17.91
634;3.859;0.042;17.91
635;-14.72;0.041;18.6
636;-12.01;0.041;18.47
637;18.23;0.041;18.07
638;17.008;0.041;17.7
639;-20.462;0.041;18.44
640;-29.025;0.04;19.43
641;218.807;0.04;7.51
642;-43.183;0.04;20.62
643;-29.639;0.04;21.25
644;11.449;0.04;18.48
645;-47.142;0.039;19.74
646;-31.165;0.039;19.29
647;-2.533;0.039;19.76
648;-28.418;0.039;20.69
649;-16.928;0.039;20.71
650;-20.083;0.038;20.07
651;-66.055;0.038;20.06
652;-37.321;0.038;20.17
653;-2.468;0.038;20.92
654;-63.251;0.038;21.76
655;-47.658;0.038;20.39
656;6.67;0.037;22.98
657;-54.853;0.037;21.6
658;-41.688;0.037;22.73
659;-259.068;0.037;15.51
660;-21.264;0.037;19.61
661;14.439;0.036;20.0
662;-118.041;0.036;4.98
663;-39.817;0.036;19.53
664;-8.439;0.036;18.09
665;-8.491;0.036;17.53
666;-30.975;0.035;18.35
667;13.817;0.035;19.64
668;-23.998;0.035;20.67
669;15.46;0.035;18.87
670;1.082;0.035;20.07
671;-27.061;0.035;19.98
672;-12.964;0.034;19.89
673;-36.743;0.034;20.49
674;-12.998;0.034;19.63
675;-4.367;0.034;8.32
676;-15.216;0.034;17.7
677;-16.341;0.034;19.86
678;-34.311;0.033;20.09
679;133.594;0.033;15.05
680;-28.1;0.033;18.83
681;-59.234;0.033;18.9
682;85.325;0.033;18.26
683;280.902;0.033;7.49
684;191.292;0.032;12.57
685;255.05;0.032;5.96
686;-105.49;0.032;2.28
687;258.758;0.032;7.14
688;-10.202;0.032;1.56
689;0.707;0.032;18.88
690;-69.299;0.031;20.73
691;198.762;0.031;15.71
692;-13.847;0.031;20.24
693;5.885;0.031;19.05
694;173.306;0.031;14.12
695;12.059;0.031;20.61
696;186.306;0.031;19.69
697;-0.461;0.03;23.9
698;174.407;0.03;12.85
699;55.31;0.03;17.62
700;-35.757;0.03;19.72
701;0.668;0.03;2.8
702;-23.029;0.03;18.31
703;-9.927;0.029;6.23
704;-33.354;0.029;18.03
705;194.029;0.029;10.81
706;255.504;0.029;10.87
707;-30.415;0.029;18.02
708;-33.131;0.029;17.4
709;265.444;0.029;6.86
710;198.03;0.028;8.06
711;253.622;0.028;5.82
712;216.612;0.028;8.07
713;239.002;0.028;6.8
714;10.88;0.028;20.23
715;142.539;0.028;17.0
716;176.864;0.028;11.97
717;-59.025;0.027;17.99
718;61.808;0.027;17.63
719;288.229;0.027;4.45
720;8.36;0.027;19.56
721;-20.271;0.027;21.87
722;140.603;0.027;17.96
723;301.979;0.027;5.88
724;15.506;0.027;20.74
725;-34.063;0.026;18.39
726;-42.27;0.026;18.72
727;168.999;0.026;17.88
728;6.948;0.026;20.47
729;-0.04;0.026;3.73
730;-0.002;0.026;20.2
731;210.352;0.026;12.44
732;-54.042;0.025;20.44
733;119.661;0.025;18.74
734;-23.578;0.025;19.1
735;-51.382;0.025;19.38
736;-66.089;0.025;19.49
737;-14.356;0.025;17.57
738;-44.193;0.025;19.04
739;-42.012;0.025;19.85
740;-217.852;0.024;8.64
741;6.929;0.024;20.0
742;173.362;0.024;17.46
743;156.654;0.024;14.9
744;-17.045;0.024;19.46
745;0.698;0.024;19.36
746;198.744;0.024;8.9
747;-29.543;0.024;17.74
748;213.307;0.024;8.95
749;-33.814;0.023;19.1
750;-7.048;0.023;17.64
751;47.016;0.023;18.19
752;190.011;0.023;13.76
753;187.933;0.023;10.65
754;207.635;0.023;10.82
755;-34.548;0.023;18.97
756;-34.804;0.023;20.72
757;292.424;0.022;5.33
758;-19.696;0.022;19.44
759;-1.484;0.022;10.99
760;146.792;0.022;14.12
761;-41.202;0.022;14.4
762;185.565;0.022;11.2
763;253.196;0.022;9.65
764;-89.584;0.022;18.58
765;2.1;0.022;20.6
766;9.136;0.022;5.01
767;226.361;0.021;7.69
768;238.367;0.021;9.23
769;167.825;0.021;15.27
770;9.461;0.021;13.83
771;145.269;0.021;20.68
772;251.525;0.021;7.47
773;-34.713;0.021;20.29
774;128.845;0.021;20.27
775;229.387;0.021;8.81
776;-69.68;0.02;20.18
777;-37.451;0.02;23.81
778;-169.343;0.02;3.37
779;252.323;0.02;9.33
780;240.54;0.02;11.92
781;-23.665;0.02;24.63
782;4.309;0.02;26.07
783;17.194;0.02;24.01
784;-21.287;0.02;26.6
785;245.888;0.02;13.08
786;-54.906;0.019;23.18
787;198.4;0.019;16.76
788;-86.653;0.019;22.4
789;-38.231;0.019;24.4
790;-11.667;0.019;24.93
791;-26.835;0.019;23.51
792;185.411;0.019;16.16
793;-69.265;0.019;26.22
794;-53.39;0.019;24.88
795;-73.07;0.019;13.08
796;-12.304;0.019;23.67
797;-17.273;0.018;22.48
798;225.248;0.018;16.11
799;-22.212;0.018;7.22
800;-31.566;0.018;23.43
801;241.692;0.018;9.28
802;-32.488;0.018;23.66
803;243.31;0.018;12.68
804;-69.409;0.018;22.86
805;130.793;0.018;20.38
806;-59.554;0.018;19.84
807;260.004;0.018;5.85
808;-37.111;0.017;18.83
809;230.244;0.017;5.08
810;185.751;0.017;16.35
811;254.828;0.017;12.5
812;227.368;0.017;10.28
813;245.032;0.017;7.78
814;-12.952;0.017;21.02
815;265.007;0.017;8.94
816;262.067;0.017;5.63
817;216.492;0.017;10.11
818;171.565;0.017;15.68
819;146.299;0.016;19.35
820;251.556;0.016;11.16
821;172.084;0.016;13.49
822;265.858;0.016;5.2
823;213.925;0.016;8.26
824;230.667;0.016;4.94
825;245.339;0.016;6.19
826;293.843;0.016;4.12
827;38.652;0.016;2.02
828;264.885;0.016;5.57
829;170.262;0.016;15.15
830;-3.29;0.016;2.77
831;239.461;0.016;6.89
832;274.581;0.015;6.05
833;240.803;0.015;12.08
834;-39.029;0.015;3.56
835;32.954;0.015;5.07
836;285.483;0.015;5.25
837;225.421;0.015;7.52
838;262.21;0.015;6.53
839;282.164;0.015;3.84
840;38.037;0.015;1.56
841;278.582;0.015;6.41
842;190.194;0.015;9.91
843;-56.447;0.015;15.24
844;248.754;0.015;7.76
845;230.437;0.014;7.47
846;223.673;0.014;9.75
847;34.563;0.014;5.26
848;31.348;0.014;24.94
849;42.306;0.014;3.88
850;-29.614;0.014;26.02
851;-17.176;0.014;19.66
852;47.9;0.014;2.16
853;231.158;0.014;6.08
854;51.602;0.014;3.25
855;-68.744;0.014;19.81
856;236.852;0.014;6.81
857;193.023;0.014;18.71
858;18.286;0.014;5.86
859;-430.421;0.013;10.34
860;-30.337;0.013;7.33
861;19.129;0.013;5.45
862;229.154;0.013;14.18
863;242.624;0.013;6.3
864;192.754;0.013;14.08
865;242.304;0.013;8.87
866;239.571;0.013;8.01
867;46.361;0.013;3.62
868;278.137;0.013;10.84
869;237.908;0.013;7.41
870;234.619;0.013;8.28
871;247.135;0.013;9.11
872;254.57;0.013;4.6
873;58.49;0.013;4.38
874;36.357;0.013;4.04
875;270.169;0.012;5.46
876;263.357;0.012;4.9
877;-8.458;0.012;4.42
878;-30.323;0.012;4.52
879;275.899;0.012;7.97
880;262.162;0.012;5.72
881;-29.716;0.012;3.88
882;280.327;0.012;6.25
883;247.113;0.012;5.02
884;-357.354;0.012;7.49
885;258.149;0.012;5.27
886;271.071;0.012;4.82
887;259.777;0.012;3.94
888;-232.631;0.012;4.82
889;282.359;0.012;5.73
890;309.471;0.012;6.87
891;181.086;0.011;9.89
892;268.199;0.011;6.55
893;258.98;0.011;5.97
894;26.035;0.011;6.09
895;241.08;0.011;4.4
896;256.574;0.011;7.54
897;10.298;0.011;4.55
898;137.104;0.011;23.79
899;288.746;0.011;5.71
900;-353.889;0.011;10.96
901;300.023;0.011;6.0
902;286.978;0.011;4.49
903;261.211;0.011;6.55
904;268.102;0.011;6.77
905;253.327;0.011;5.24
906;292.785;0.011;7.15
907;247.304;0.011;7.16
908;226.747;0.011;4.76
909;240.216;0.01;5.64
910;261.156;0.01;5.95
911;252.925;0.01;5.53
912;210.855;0.01;6.98
913;239.296;0.01;5.77
914;294.545;0.01;5.69
915;263.109;0.01;4.7
916;253.145;0.01;4.93
917;234.309;0.01;6.12
918;257.462;0.01;5.28
919;5.8;0.01;4.24
920;242.802;0.01;6.2
921;268.267;0.01;4.42
922;261.339;0.01;4.45
923;240.195;0.01;5.41
924;221.949;0.01;5.85
925;289.432;0.01;3.75
926;268.523;0.01;5.02
927;-209.083;0.01;5.36
928;276.875;0.01;7.28
929;207.016;0.01;7.59
930;249.853;0.01;4.61
931;285.306;0.01;4.14
932;257.874;0.01;6.13
933;214.977;0.01;11.04
934;66.972;0.01;3.13
935;-90.665;0.01;5.37
936;-82.258;0.01;18.98
937;-228.775;0.01;2.16
938;234.666;0.01;6.18
939;292.392;0.01;5.25
940;192.621;0.01;9.64
941;194.676;0.01;12.81
942;208.413;0.01;7.44
943;-38.163;0.01;1.84
944;266.964;0.01;5.92
945;263.391;0.01;4.34
946;246.513;0.01;7.1
